ladrillos
155,030
155,035
155,040
155,045
155,050
155,055
155,060
155,065
155,070
155,075
155,080
155,085
155,090
155,095
155,100
155,000
155,010
155,020
155,030
155,040
155,050
155,060
155,070
155,080
155,090
155,095
170,000
170,005
170,010
170,015
170,020
170,025
170,030
170,035
170,040
170,045
170,050
170,055
170,060
170,065
170,070
170,075
170,080
170,085
170,090
170,095
175,000
175,005
175,010
175,015
175,020
175,025
175,030
175,035
175,040
175,045
175,050
175,055
175,060
175,065
175,070
175,075
175,080
175,085
175,090
175,095
175,100
005,170
194,000
204,000
214,000
224,000
229,000
237,000
242,000
249,000
255,000
264,000
272,000
194,005
204,005
214,005
224,005
229,005
237,005
242,005
249,005
255,005
264,005
272,005
194,010
204,010
214,010
224,010
229,010
237,010
242,010
249,010
255,010
264,010
272,010
194,015
204,015
214,015
224,015
229,015
237,015
242,015
249,015
255,015
264,015
272,015
194,020
204,020
214,020
224,020
229,020
237,020
242,020
249,020
255,020
264,020
272,020
194,025
204,025
214,025
224,025
229,025
237,025
242,025
249,025
255,025
264,025
272,025
194,030
204,030
214,030
224,030
229,030
237,030
242,030
249,030
255,030
264,030
272,030
194,035
204,035
214,035
224,035
229,035
237,035
242,035
249,035
255,035
264,035
272,035
265,100
285,100
300,100
265,105
285,105
300,105
265,110
285,110
300,110
265,115
285,115
300,115
265,120
285,120
300,120
265,125
285,125
300,125
265,130
285,130
300,130
265,135
285,135
300,135
265,140
285,140
300,140
265,145
285,145
300,145
265,150
285,150
300,150
265,155
285,155
300,155
265,160
285,160
300,160
265,165
285,165
300,165
320,130
340,130
360,130
380,130
320,135
340,135
360,135
380,135
320,140
340,140
360,140
380,140
320,145
340,145
360,145
380,145
320,150
340,150
360,150
380,150
320,155
340,155
360,155
380,155
320,160
340,160
360,160
380,160
320,165
340,165
360,165
380,165
100,270
120,270
140,270
100,275
120,275
140,275
100,280
120,280
140,280
100,285
120,285
140,285
100,290
120,290
140,290
100,295
120,295
140,295
000,300
020,300
040,300
060,300
080,300
000,305
020,305
040,305
060,305
080,305
000,310
020,310
040,310
060,310
080,310
000,315
020,315
040,315
060,315
080,315
000,320
020,320
040,320
060,320
080,320
000,325
020,325
040,325
060,325
080,325
000,330
020,330
040,330
060,330
080,330
000,335
020,335
040,335
060,335
080,335
000,460
020,460
040,460
060,460
080,460
100,460
120,460
130,460
000,465
020,465
040,465
060,465
080,465
100,465
120,465
130,465
000,470
020,470
040,470
060,470
080,470
100,470
000,475
020,475
040,475
060,475
080,475
100,475
000,480
020,480
040,480
060,480
000,485
020,485
040,485
060,485
000,490
020,490
000,495
020,495
250,290
260,290
250,295
260,295
250,300
260,300
250,305
260,305
250,310
260,310
300,420
315,420
325,420
335,420
345,420
355,420
300,425
310,425
325,425
325,425
335,425
345,425
355,425
345,425
355,425
300,430
310,430
325,430
325,430
335,430
345,430
355,430
345,430
355,430
355,435
345,435
355,435
355,440
345,440
355,440
355,445
345,445
355,445
355,450
345,450
355,450
355,455
345,455
355,455
375,440
390,440
405,440
420,440
435,440
450,440
465,440
480,440
500,440
520,440
540,440
375,435
390,435
405,435
420,435
435,435
450,435
465,435
480,435
500,435
520,435
540,435
375,430
390,430
405,430
420,430
435,430
450,430
465,430
480,430
500,430
520,430
540,430
520,445
540,445
560,445
580,445
520,450
540,450
560,450
580,450
520,455
540,455
560,455
580,455
560,460
580,460
600,460
620,460
560,465
580,465
600,465
620,465
560,470
580,470
600,470
620,470
600,475
620,475
600,480
620,480
600,485
620,485
600,490
620,490
600,495
620,495
740,400
760,400
780,400
800,400
820,400
840,400
860,400
870,400
740,405
760,405
780,405
800,405
820,405
840,405
860,405
870,405
740,410
760,410
780,410
800,410
820,410
840,410
860,410
870,410
740,415
760,415
780,415
800,415
820,415
840,415
860,415
870,415
740,420
760,420
780,420
800,420
820,420
840,420
860,420
870,420
740,425
760,425
780,425
800,425
820,425
840,425
860,425
870,425
740,430
760,430
780,430
800,430
820,430
840,430
860,430
870,430
740,435
760,435
780,435
800,435
820,435
840,435
860,435
870,435
870,230
850,230
830,230
810,230
790,230
770,230
750,230
870,235
850,235
830,235
810,235
790,235
770,235
750,235
870,240
850,240
830,240
810,240
790,240
770,240
750,240
870,245
850,245
830,245
810,245
790,245
770,245
750,245
870,250
850,250
830,250
810,250
790,250
770,250
750,250
530,310
545,310
555,310
570,310
585,310
530,315
545,315
555,315
570,315
585,315
530,320
545,320
555,320
570,320
585,320
530,325
545,325
555,325
570,325
585,325
530,330
545,330
555,330
570,330
585,330
530,335
545,335
555,335
570,335
585,335
concreto
000,080
000,082
000,110
000,140
730,070
730,100
700,070
670,070
640,070
610,070
580,070
760,070
760,100
710,412
710,385
710,355
710,325
740,325
710,295
740,295
380,310
410,310
440,310
agua
000,380
030,380
060,380
090,380
120,380
220,380
220,360
220,340
220,320
220,300
220,280
220,260
250,260
855,160
710,160
680,160
680,190
680,220
650,220
620,220
590,220
560,220
530,220
500,220
pasto
finMapa
